"04 gen 2011, 17:31";"04 gen 2011, 23:47";"L'Italia di Longanesi";"Barzacchi Cesare";F2;;;;
"23 ott 2010, 18:15";"06 nov 2011, 11:14";"L'occhio del male";"Larsson Bjorn";N1;;;;
"24 ott 2010, 12:41";"02 giu 2012, 14:51";"L'odore dei soldi";"Travaglio M. e Veltri e.";T2;;;;
"24 ott 2010, 14:18";"14 giu 2016, 17:27";"L'odore della notte";"Camilleri Andrea";T3;;;;
"11 ott 2015, 12:46";"14 giu 2016, 17:27";"L'ombra del sicomoro";"Grisham John";J1;;;;
"24 ott 2010, 13:22";"28 ago 2015, 13:15";"L'ombra del sole";"Smith Wilburg";Fienile;;;;
"23 ott 2010, 17:28";"23 ott 2010, 17:46";"L'ombra della cattedrale";"Berbotto Pier Luigi";L2;;;;
"01 nov 2010, 15:59";"14 giu 2016, 17:27";"L'onda dell'incrociatore";"Quarantotti Gambini P.A.";"crt1";;;;
"01 nov 2010, 16:24";"01 nov 2010, 16:25";"L'onore dei Vor";"McMaster Bujold Lois";K4;;;;
"04 gen 2011, 15:43";"04 gen 2011, 23:47";"L'onorevole scolaro";"Le Carre' John";G3;;;;
"24 ott 2010, 13:43";"14 giu 2016, 17:27";"L'opera al nero";"Yourcenar Marguerite";O2;;;;
"30 gen 2011, 16:18";"14 giu 2016, 17:27";"L'opera galleggiante";"Barth John";"crt2";;;;
"02 giu 2012, 13:27";"02 giu 2012, 14:51";"L'ora decisiva";"Child Lee";O1;;;;
"04 gen 2011, 14:42";"04 gen 2011, 23:47";"L'ora del passaggio";"Silverberg Robert";H4;;;;
"28 ott 2010, 23:18";"28 ott 2010, 23:41";"L'ora della Spagna ";"Galletti Mario";A4;;;;
"21 ago 2015, 15:23";"28 ago 2015, 13:15";"L'orbita spezzata";"Brunner John";H4;;;;
"04 gen 2011, 13:43";"04 gen 2011, 23:47";"L'orgoglio di Chanur";"Cherryh C. J.";H4;;;;
"04 gen 2011, 15:00";"14 giu 2016, 17:27";"L'oro dei Medici";"Debicke Van Der Noot Patrizia";G5;;;;
"04 gen 2011, 15:06";"14 giu 2016, 17:27";"L'oro dell'Inca";"Clusser Clive";Fienile;;;;
"24 ott 2010, 15:49";"24 ott 2010, 15:50";"L'ultima carica";"Johnson David";J3;;;;
"04 gen 2011, 13:24";"04 gen 2011, 23:47";"L'ultima cospirazione";"Berry Steve";H2;;;;
"01 nov 2010, 16:29";"01 nov 2010, 16:29";"L'ultima crociata";"Frankowski Leo";K4;;;;
"30 gen 2011, 16:43";"05 feb 2011, 21:25";"L'ultima diagnosi";"Hailey A.";D1;;;;
"24 ott 2010, 14:36";"24 ott 2010, 14:36";"L'ultima fase";"Bear Greg";J1;;;;
"24 ott 2010, 12:38";"24 ott 2010, 12:38";"L'ultima missione";"Di Mercurio Michael";N5;;;;
"24 ott 2010, 13:22";"28 ago 2015, 13:15";"L'ultima preda";"Smith Wilburg";Fienile;;;;
"23 ott 2010, 18:23";"23 ott 2010, 18:24";"L'ultima sfida";"Higgins Jack";L3;;;;
"01 nov 2010, 16:35";"01 nov 2010, 16:36";"L'ultima tentazione";"Kazantzakis Nikos";K5;;;;
"04 gen 2011, 13:46";"04 gen 2011, 23:47";"L'ultima terra oscura";"Cerrino M.";H4;;;;
"23 ott 2010, 19:49";"23 ott 2010, 19:49";"L'ultimatum";"Bear greg";M5;;;;
"30 gen 2011, 16:39";"05 feb 2011, 21:25";"L'ultimo ballo";"McBain Ed";E4;;;;
"28 ott 2010, 22:58";"28 ott 2010, 23:41";"L'ultimo colpo";"Pratt Hugo";A3;;;;
"27 gen 2013, 18:10";"29 ott 2013, 17:46";"L'ultimo dei Weynefeldt";"Suter Martin";N1;;;;
"23 ott 2010, 17:44";"23 ott 2010, 17:46";"L'ultimo doge";"Sarazani Fabrizio";L2;;;;
"01 nov 2010, 15:23";"01 nov 2010, 15:24";"L'ultimo muro";"Altieri Alan D.";I1;;;;
"23 ott 2010, 18:37";"23 ott 2010, 18:37";"L'ultimo orizzonte";"Mc Cullough Colleen";L4;;;;
"01 nov 2010, 15:35";"01 nov 2010, 15:35";"L'ultimo puritano";"Santayana";K1;;;;
"01 nov 2010, 15:58";"14 giu 2016, 17:27";"L'ultimo uomo arrabbiato vol 1";"Green Gerald";"Crt3";;;;
"06 nov 2011, 11:12";"06 nov 2011, 11:15";"L'ultimo viaggio di Jack Aubry";"O'Brian Patrick";H2;;;;
"24 ott 2010, 13:02";"24 ott 2010, 13:02";"L'undicesiomo comandamento";"Dell Rey L.";N5;;;;
"24 ott 2010, 16:01";"24 ott 2010, 16:02";"L'universita' nella democrazia";"Habermas J.";J3;;;;
"24 ott 2010, 14:10";"14 giu 2016, 17:27";"L'uomo che credeva di non avere piu' tempo";"Musso Willaume";"crt1";;;;
"04 gen 2011, 16:04";"04 gen 2011, 23:47";"L'uomo che odiava le donne";"Larsson Stieg";G5;;;;
"01 nov 2010, 15:30";"28 ago 2015, 13:15";"L'uomo dal cavallo grigio";"Storm T.";J3;;;;
"04 gen 2011, 18:55";"04 gen 2011, 23:47";"L'uomo dal fiore in bocca - Il gioco delle parti - Il piacere dell'onesta' - L'imbecille - L'uomo la bestia la virtu'";"Pirandello Luigi";F1;;;;
"24 ott 2010, 14:45";"24 ott 2010, 14:45";"L'uomo della pioggia";"Grisham John";J1;;;;
"23 ott 2010, 19:49";"23 ott 2010, 19:50";"L'uomo della terza fase";"Cooper edmund";M5;;;;
"04 gen 2011, 13:22";"04 gen 2011, 23:47";"L'uomo di Pietroburgo";"Follet Ken";H3;;;;
"01 nov 2010, 15:24";"01 nov 2010, 15:25";"L'uomo esterno";"Altieri Alan D.";I1;;;;
"04 gen 2011, 13:53";"02 giu 2012, 14:51";"L'uomo eterno";"Dickson Gordon R.";B2;;;;
"28 ott 2010, 22:50";"28 ott 2010, 23:41";"L'uomo mascherato";"Falk Lee";A3;;;;
"30 gen 2011, 16:51";"14 giu 2016, 17:27";"L'uomo qui presente";"Oppezzo Piera";"Crt5";;;;
"23 ott 2010, 20:15";"23 ott 2010, 20:16";"L'uomo sul tetto";"Sjowall M e Walhoo P.";N1;;;;
"01 nov 2010, 15:56";"14 giu 2016, 17:27";"L'uovo di Colombo";"Bardeshe M.";K1;;;;
"18 gen 2011, 19:27";"28 gen 2011, 17:15";"La battaglia";"Steinbeck John";Cer;;;;
"23 ott 2010, 19:04";"14 giu 2016, 17:27";"La battaglia d'Inghilterra";"Deighton Len";"Crt6";;;;
"06 nov 2011, 12:28";"02 giu 2012, 14:51";"La bella estate";"Pavese Cesare";T1;;;;
"20 dic 2015, 17:01";"14 giu 2016, 17:27";"La bella selvaggia della Virginia";"Garnett David";K2;;;;
"30 gen 2011, 16:27";"14 giu 2016, 17:27";"La bellezza d'Ippolita";"Bartolini Elio";"crt4";;;;
"04 gen 2011, 17:25";"04 gen 2011, 23:47";"La berretta rossa";"Marshall Bruce";F2;;;;
"21 lug 2013, 12:38";"24 ago 2015, 12:58";"La bibbia del gatto";"Halls Vicky";M3;;;;
"06 set 2015, 15:38";"14 giu 2016, 17:27";"La Bibbia delle famiglie";"Tintori Eusebio";E3;;;;
"30 gen 2011, 15:51";"05 feb 2011, 21:25";"La biblioteca civica A. Mai di Bergamo";"Aa. vv.";E1;;;;
"24 ott 2010, 14:18";"14 giu 2016, 17:27";"La bolla di componenda";"Camilleri Andrea";T3;;;;
"24 ott 2010, 13:28";"14 giu 2016, 17:27";"La brigata dei dannati";"Taut Franz";"Crt6";;;;
"30 gen 2011, 17:04";"14 giu 2016, 17:27";"La bufera";"Della Massea A.";"Crt5";;;;
"01 nov 2010, 15:51";"14 giu 2016, 17:27";"La buona terra vol 2";"Pearl S. Buch";"crt2";;;;
"16 ago 2012, 10:44";"14 giu 2016, 17:27";"La caccia al tesoro";"Camilleri Andrea";T3;;;;
"06 nov 2011, 12:14";"02 giu 2012, 14:51";"La caduta dei giganti";"Follet Ken";H4;;;;
"21 ago 2015, 15:17";"28 ago 2015, 13:15";"La caduta dei giganti";"Follet Ken";H4;;;;
"06 set 2015, 15:53";"14 giu 2016, 17:27";"La camera rossa";"Mallet - Joris Francoise";"crt2";;;;
"24 ott 2010, 15:56";"14 giu 2016, 17:27";"La camicia bianca";"Metalious Grace";"Crt3";;;;
"21 ago 2015, 16:11";"28 ago 2015, 13:15";"La carne paziente";"Heinrich Willi";D3;;;;
"01 nov 2010, 15:54";"14 giu 2016, 17:27";"La carriera di Cluny";"Sharp Margery";"crt1";;;;
"04 gen 2011, 16:56";"04 gen 2011, 23:47";"La casa a Nord-Est";"Maldini Sergio";F3;;;;
"25 set 2011, 11:49";"28 ago 2015, 13:15";"La casa colonica toscana";"Stopani Renato";P1;;;;
"04 gen 2011, 15:09";"04 gen 2011, 23:47";"La casa degli spiriti";"Allende Isabel";G1;;;;
"04 gen 2011, 16:29";"04 gen 2011, 23:47";"La casa di carta";"Merloni F. e Urbani P.";F5;;;;
"11 ott 2015, 13:29";"14 giu 2016, 17:27";"La casa dinta";"Grisham John";J1;;;;
"28 ott 2010, 22:04";"28 ott 2010, 23:41";"La casa dorata di Samarcanda";"Pratt Hugo";A2;;;;
"18 gen 2011, 20:22";"28 gen 2011, 17:15";"La casa nel vicolo";"Messina Maria";Cer;;;;
"01 nov 2010, 15:19";"01 nov 2010, 15:19";"La casa nella selva e altri racconti";"Barbieri Silvio";I2;;;;
"23 ott 2010, 19:22";"14 giu 2016, 17:27";"La casta";"Stella G. Rizzo S.";"Crt4";;;;
"11 ott 2015, 13:36";"14 giu 2016, 17:27";"La cattedrale del mare";"Falcones Ildefonso";N1;;;;
"11 ott 2015, 12:48";"14 giu 2016, 17:27";"La cavalcata del colonnello Franklin";"Allen Hervey";K2;;;;
"01 nov 2010, 15:34";"01 nov 2010, 15:34";"La chiesa dopo Giovanni";"Lo svizzero";K1;;;;
"04 gen 2011, 16:48";"04 gen 2011, 23:47";"La cicuta, i gigli e le rose";"Panzini Alfredo";F4;;;;
"24 ott 2010, 16:44";"24 ott 2010, 16:44";"La ciita' sull'orlo del nulla";"Stith John E.";I4;;;;
"24 ott 2010, 13:24";"14 giu 2016, 17:27";"La citta degli amanti";"Bacchelli Riccardo";D1;;;;
"04 gen 2011, 16:29";"04 gen 2011, 23:47";"La citta' dei cittadini";"Guiducci Roberto";F5;;;;
"04 gen 2011, 15:13";"04 gen 2011, 23:47";"La citta' delle bestie";"Allende Isabel";G1;;;;
"04 gen 2011, 13:44";"04 gen 2011, 23:47";"La citta' immortale";"Van Vogt A. E.";H4;;;;
"23 ott 2010, 17:15";"23 ott 2010, 17:46";"La coltellata";"Alessi Rino";L1;;;;
"15 ago 2011, 12:32";"14 giu 2016, 17:27";"La concessione del telefono";"Camilleri Andrea";T3;;;;
"24 ott 2010, 16:13";"24 ott 2010, 16:13";"La congiura dorsai";"Dickson Gordon R:";J4;;;;
"23 ott 2010, 19:42";"23 ott 2010, 19:43";"La congiura Dorsai";"Dickson Gordon R.";M5;;;;
"24 ott 2010, 14:46";"24 ott 2010, 14:46";"La convocazione";"Grisham John";J1;;;;
"18 gen 2011, 19:30";"28 gen 2011, 17:15";"La corriera stravagante";"Steinbeck John";Cer;;;;
"24 ott 2010, 14:12";"14 giu 2016, 17:27";"La cosa buffa";"Berto Giuseppe";U2;;;;
"26 gen 2011, 20:40";"28 gen 2011, 17:15";"La coscianza di Zeno";"Svevo Italo";Cer;;;;
"23 ott 2010, 17:48";"02 giu 2012, 14:51";"La coscienza di Zeno";"Svevo Italo";T1;;;;
"23 ott 2010, 19:07";"23 ott 2010, 19:07";"La croce di fuoco";"Gabaldon diana";M3;;;;
"04 gen 2011, 13:35";"04 gen 2011, 23:47";"La cruna dell'ago";"Follet Ken";H3;;;;
"23 ott 2010, 19:17";"28 ago 2015, 13:15";"La cura dell'acqua pura";"Irving John";Fienile;;;;
"24 ott 2010, 14:21";"14 giu 2016, 17:27";"La danza del gabbiano";"Camilleri Andrea";T3;;;;
"11 ott 2015, 14:39";"14 giu 2016, 17:27";"La deriva";"Stella G. Rizzo S.";D5;;;;
"24 ott 2010, 16:44";"24 ott 2010, 16:45";"La difesa di Shora";"Slonczevski Joan";I4;;;;
"11 ott 2015, 14:20";"14 giu 2016, 17:27";"La disfatta";"Fest Joachim";E1;;;;
"23 ott 2010, 18:29";"28 ago 2015, 13:15";"La disfatta dell'Invincibile Armada";"Martelli Antonio";P2;;;;
"23 ott 2010, 19:54";"23 ott 2010, 19:54";"La divina commedia";"Alighieri Dante";M6;;;;
"30 gen 2011, 16:57";"28 ago 2015, 13:15";"La donna dai tre volti";"Thigpen e Cleckley";Fienile;;;;
"06 set 2015, 14:56";"14 giu 2016, 17:27";"la donna di trent'anni";"Balzac de, Honoré";L1;;;;
"30 gen 2011, 15:36";"14 giu 2016, 17:27";"La donna tigre";"Wallace Irving";"crt2";;;;
"24 ott 2010, 13:30";"14 giu 2016, 17:27";"La Fabbrica del Duce";"Biondi Dino";K3;;;;
"23 ott 2010, 18:23";"23 ott 2010, 18:23";"La facoltà di architettura di Firenze fra tradizione e cambiamento";AaVv;L3;;;;
"04 gen 2011, 15:53";"04 gen 2011, 23:47";"La falce dei cieli";"Le Guin Ursula";G4;;;;
"01 nov 2010, 16:15";"14 giu 2016, 17:27";"La falena";"Cain James M.";"crt1";;;;
"06 nov 2011, 12:59";"14 giu 2016, 17:27";"La falsa pista";Mankell;"Sotto tv";;;;
"30 gen 2011, 17:11";"14 giu 2016, 17:27";"La farfalla";"Cain James M.";"crt1";;;;
"24 ott 2010, 13:50";"14 giu 2016, 17:27";"La fiamma del peccato";"Cain James";"crt1";;;;
"24 ott 2010, 14:13";"14 giu 2016, 17:27";"La fiera delle vanita'";"Thackeray William";U3;2;;;
"23 ott 2010, 17:40";"02 giu 2012, 14:51";"La figlia del capitano- la donna di picche";"Puskin Aleksandr";U2;;;;
"04 gen 2011, 15:12";"04 gen 2011, 23:47";"La figlia della fortuna";"Allende Isabel";G1;;;;
"04 gen 2011, 14:55";"14 giu 2016, 17:27";"La fine dell'avventura";"Greene Graham";D4;;;;
"23 ott 2010, 19:45";"23 ott 2010, 19:45";"La fine della vicenda";"Foster Alan Dean";M5;;;;
"05 gen 2011, 17:22";"28 gen 2011, 17:15";"La fine delle ambasciate";"Peyrefitte Roger";E4;;;;
"24 ott 2010, 14:16";"14 giu 2016, 17:27";"La forma dell'acqua";"Camilleri Andrea";T3;;;;
"06 set 2015, 15:12";"14 giu 2016, 17:27";"La fortuna di Lautenthal";"Ernst Paul";K2;;;;
"24 ott 2010, 15:00";"24 ott 2010, 15:01";"La forza della ragione";"Allende Salvador";J2;;;;
"24 ott 2010, 13:55";"14 giu 2016, 17:27";"La fotografia in bianco e nero";"Hedgecoe John";G1;;;;
"28 ott 2010, 23:31";"28 ott 2010, 23:41";"La fotografia Venezia 79";"Aa. Vv. ";A4;;;;
"01 nov 2010, 15:25";"01 nov 2010, 15:25";"La furia";"Altieri Alan D.";I1;;;;
"24 ott 2010, 15:55";"28 ago 2015, 13:15";"La gatta di Brooklyn";"Guglielmi Roberto";Fienile;;;;
"06 nov 2011, 13:35";"14 giu 2016, 17:27";"La generazione tradita";"Heinrich Willi";"Crt6";;;;
"23 ott 2010, 15:00";"23 ott 2010, 15:04";"La gestione dei dati nel progetto del sistema ambientale";"Bruscoli, Legnante, Russo, Zapponi";A1;;;;
"30 gen 2011, 15:59";"05 feb 2011, 21:25";"La giruneide";"Masserini Guerrino";E2;;;;
"24 ott 2010, 14:18";"14 giu 2016, 17:27";"La gita a Tindari";"Camilleri Andrea";T3;;;;
"24 ott 2010, 15:49";"28 ago 2015, 13:15";"La giumenta verde";"Ayme' Marcel";Fienile;;;;
"24 ott 2010, 14:44";"24 ott 2010, 14:44";"La giuria";"Grisham John";J1;;;;
"11 ott 2015, 14:03";"14 giu 2016, 17:27";"La grande contrazione";"Magatti Mauro";M3;;;;
"05 gen 2011, 17:23";"14 giu 2016, 17:27";"La grande giostra";"Clostermann Pierre";"Crt4";;;;
"24 ott 2010, 12:46";"24 ott 2010, 12:46";"La grande rapina al treno";"Crichton Michael";N5;;;;
"21 ago 2015, 15:42";"28 ago 2015, 13:15";"La grande ruota";"Bayley Barrington";K5;;;;
"01 gen 2011, 18:56";"03 gen 2011, 13:33";"La Grande Scacchiera";"BRZEZINSKI, Zbigniew";Cer;;;;
"23 ott 2010, 17:29";"23 ott 2010, 17:46";"La grande sera";"Pontiggia Giuseppe";L2;;;;
"30 gen 2011, 17:17";"14 giu 2016, 17:27";"La guerra dei cent'anni (Roma 1870 - 1970)";"Tedeschi Mario";E3;;;;
"06 nov 2011, 13:10";"02 giu 2012, 14:51";"La guerra di guerriglia";"Che Guevara";F3;;;;
"04 gen 2011, 15:44";"04 gen 2011, 23:47";"La guerra di Zakalwe";"Banks Iain M.";G4;;;;
"06 set 2015, 15:29";"14 giu 2016, 17:27";"La guerra in casa";"Bemelmans Ludwig";"crt2";;;;
"30 gen 2011, 16:20";"05 feb 2011, 21:25";"La guerra in casa";"Bremelmans Ludwig";E3;;;;
"23 ott 2010, 17:41";"23 ott 2010, 17:46";"La guerra questo sporco affare";"Bolzoni Adriano";L2;;;;
"24 ott 2010, 13:26";"14 giu 2016, 17:27";"La guerra sul mare 1939-45";"Ruge Friedrich";"Crt6";;;;
"01 nov 2010, 16:32";"01 nov 2010, 16:32";"La lega dei mondi ribelli";"Cherryh Caroliny";K4;;;;
"30 gen 2011, 15:28";"05 feb 2011, 21:25";"La lentezza";"Kundera Milan";E1;;;;
"01 nov 2010, 16:09";"01 nov 2010, 16:09";"La lettera scarlatta";"Hawthorne N.";K3;;;;
"04 gen 2011, 15:15";"14 giu 2016, 17:27";"La lezione di anatomia";"Roth Philip";D4;;;;
"24 ott 2010, 14:21";"14 giu 2016, 17:27";"La luna di carta";"Camilleri Andrea";T3;;;;
"18 gen 2011, 19:27";"28 gen 2011, 17:15";"La luna è tramontata";"Steinbeck John";Cer;;;;
"04 gen 2011, 16:55";"14 giu 2016, 17:27";"La lunga vita di Marianna Ucria";"Maraini Dacia";"Crt5";;;;
"04 gen 2011, 13:49";"04 gen 2011, 23:47";"La macchina dell'eternita'";"Riley F. e Clifton M.";H4;;;;
"24 ott 2010, 17:02";"24 ott 2010, 17:03";"La macchina della creazione";"Farmer Philip J.";I3;;;;
"23 ott 2010, 20:00";"23 ott 2010, 20:00";"La maestà di Duccio";"Donati Pier Paolo";M6;;;;
"11 ott 2015, 13:57";"14 giu 2016, 17:27";"La mafia non lascia tempo";"Mutolo Gaspare";M3;;;;
"04 gen 2011, 16:51";"04 gen 2011, 23:47";"La malattia chiamata uomo";"Camon Ferdinando";F4;;;;
"04 gen 2011, 15:16";"14 giu 2016, 17:27";"La mammella";"Roth Philip";D4;;;;
"06 nov 2011, 12:47";"02 giu 2012, 14:51";"La mano di Fatima";"Falcones Ildefonso";N1;;;;
"24 ott 2010, 16:13";"14 giu 2016, 17:27";"La mano sinistra delle tenebre";"LeGuinn Ursula";L5;;;;
"04 gen 2011, 15:53";"04 gen 2011, 23:47";"La matrice spezzata";"Sterling Bruce";G4;;;;
"18 gen 2011, 20:28";"28 gen 2011, 17:15";"La memoria - catalogo copertine Sellerioo";"Aa. Vv.";Cer;;;;
"24 ott 2010, 16:35";"24 ott 2010, 16:35";"La mente Schar";"Banks Iain M.";I5;;;;
"24 ott 2010, 16:58";"24 ott 2010, 16:58";"La mia Africa";"Blixen Karen";I3;;;;
"23 ott 2010, 17:30";"23 ott 2010, 17:46";"La mia vita con Benito";"Mussolini Rachele";L2;;;;
"04 gen 2011, 15:17";"14 giu 2016, 17:27";"La mia vita d'uomo";"Roth Philip";D4;;;;
"23 ott 2010, 19:40";"23 ott 2010, 19:40";"La missione dell'astronave";"Brunner John";M5;;;;
"30 gen 2011, 16:23";"05 feb 2011, 21:25";"La misteriosa fiamma della regina Loana";"Eco Umberto";E3;;;;
"23 ott 2010, 19:20";"23 ott 2010, 19:20";"La moglie dell'uomo che viaggiava nel tempo";"Niffenegger Audrey";M5;;;;
"24 ott 2010, 15:56";"24 ott 2010, 15:57";"La moglie divisa";"Marshall Bruce";J3;;;;
"23 ott 2010, 17:40";"23 ott 2010, 17:46";"La monarchia socialista";"Missiroli Mario";L2;;;;
"18 gen 2011, 19:23";"18 gen 2011, 19:23";"La montagna incantata";"Mann Thomas";Cer;2;;;
"05 gen 2011, 17:01";"28 gen 2011, 17:15";"La morsa - Lumie di Sicilia - Il dovere del medico";"Pirandello Luigi";F1;;;;
"24 ott 2010, 14:23";"14 giu 2016, 17:27";"La mossa del cavallo";"Camilleri Andrea";T3;;;;
"23 ott 2010, 18:52";"14 giu 2016, 17:27";"La motocicletta";"De Mandiargues A.P.";"Crt4";;;;
"04 gen 2011, 13:13";"04 gen 2011, 23:47";"La nave corsara";"O'Brian, Patrick";H1;;;;
"13 dic 2011, 18:51";"02 giu 2012, 14:51";"La nebulosa";"Moro Maria Fida (a cura di)";C;;;;
"05 gen 2011, 17:09";"28 gen 2011, 17:15";"La noia";"Moravia Alberto";F1;;;;
"04 gen 2011, 16:30";"14 giu 2016, 17:27";"La notte di Camp David";"Knebel Fletcher";"Crt3";;;;
"24 ott 2010, 13:21";"28 ago 2015, 13:15";"La notte dle lopardo";"Smith Wilburg";Fienile;;;;
"30 gen 2011, 16:51";"14 giu 2016, 17:27";"La nuora";Cicognani;"Crt5";;;;
"04 gen 2011, 16:15";"04 gen 2011, 23:47";"La nuova Justine";Sade;G5;;;;
"04 gen 2011, 17:04";"04 gen 2011, 23:47";"La paga del soldato";"Faulkner William";F3;;;;
"24 ott 2010, 16:27";"24 ott 2010, 16:27";"La parmigiana";"Piatti Bruna";J5;;;;
"23 ott 2010, 17:38";"23 ott 2010, 17:46";"La passera e' sempre la passera";"Silvestri Sauro";L2;;;;
"24 ott 2010, 14:12";"14 giu 2016, 17:27";"La passione secondo noi stessi";"Berto Giuseppe";U2;;;;
"24 ott 2010, 17:06";"24 ott 2010, 17:06";"La pattuglia del tempo";"Anderson Poul";I3;;;;
"24 ott 2010, 14:23";"14 giu 2016, 17:27";"La paura di Montalbano";"Camilleri Andrea";T3;;;;
"24 ott 2010, 14:19";"14 giu 2016, 17:27";"La pazienza del ragno";"Camilleri Andrea";T3;;;;
"24 ott 2010, 14:22";"14 giu 2016, 17:27";"La pensione Eva";"Camilleri Andrea";U3;;;;
"18 gen 2011, 19:26";"28 gen 2011, 17:15";"La perla";"Steinbeck John";Cer;;;;
"24 ott 2010, 16:06";"24 ott 2010, 16:06";"La perla";"Steinbeck John";J4;;;;
"23 ott 2010, 18:30";"14 giu 2016, 17:27";"La piramide del destino";"Dietrich William";L5;;;;
"24 ott 2010, 14:20";"14 giu 2016, 17:27";"La pista di sabbia";"Camilleri Andrea";T3;;;;
"30 gen 2011, 15:45";"05 feb 2011, 21:25";"La più grande dottrina la più grande tragedia";"Brignoli Pietro ";E1;;;;
"23 ott 2010, 19:13";"23 ott 2010, 19:13";"La porta chiusa";"Holte Anne";M5;;;;
"01 nov 2010, 15:38";"01 nov 2010, 15:38";"La porta stretta - L'immoralista";"Gide Andre";K1;;;;
"24 ott 2010, 14:19";"14 giu 2016, 17:27";"La presa di Macalle'";"Camilleri Andrea";T3;;;;
"24 ott 2010, 14:24";"14 giu 2016, 17:27";"La prima indagine di Montalbano";"Camilleri Andrea";T3;;;;
"23 ott 2010, 18:18";"23 ott 2010, 18:18";"La principessa di ghiaccio";"Lackberg Camilla";L3;;;;
"18 gen 2011, 20:23";"28 gen 2011, 17:15";"La principessa e il wâlî";"Messina Annie";Cer;;;;
"23 ott 2010, 17:25";"14 giu 2016, 17:27";"La professione di moglie";"D'ambra Lucio";"crt1";;;;
"23 ott 2010, 19:21";"23 ott 2010, 19:21";"La prossima guerra";"Hart B. H. Liddel";M5;;;;
"25 apr 2011, 19:15";"06 nov 2011, 11:14";"La prova decisiva";"Child Lee";O1;;;;
"04 gen 2011, 16:00";"04 gen 2011, 23:47";"La prova del fuoco";"Brunner John";G4;;;;
"24 ott 2010, 16:42";"24 ott 2010, 16:42";"La prova del fuoco";"Brunner John";I4;;;;
"24 ott 2010, 15:48";"24 ott 2010, 15:48";"La pulce nello stivale";"Artieri Giovanni";J3;;;;
"23 ott 2010, 19:16";"28 ago 2015, 13:15";"La quarta mano";"Irving John";Fienile;;;;
"11 ott 2015, 12:50";"14 giu 2016, 17:27";"La questione del sergente grischa";"Zweig Arnold";K2;;;;
"01 nov 2010, 15:15";"01 nov 2010, 15:16";"La raccolta Morelli nell'Accademia Carrara";"Zeri F.";I2;;;;
"21 ago 2015, 16:13";"28 ago 2015, 13:15";"La ragazza alla finestra";"Sanson Williams";fienile;;;;
"04 gen 2011, 16:05";"04 gen 2011, 23:47";"La ragazza che giocava con il fuoco";"Larsson Stieg";G5;;;;
"01 nov 2010, 15:35";"14 giu 2016, 17:27";"La ragazza del palio";"Giannelli Raffaello";"crt1";;;;
"04 gen 2011, 16:31";"04 gen 2011, 23:47";"La ragazza di Lubecca";"Marshall Bruce";F5;;;;
"24 ott 2010, 14:35";"24 ott 2010, 14:36";"La ragazza ombra";"Cummings Ray";J1;;;;
"23 ott 2010, 19:31";"23 ott 2010, 19:31";"La ragazza ombra";"Cummings Ray";M5;;;;
"05 gen 2011, 17:03";"28 gen 2011, 17:15";"La rallegrata";"Pirandello Luigi";F1;;;;
"04 gen 2011, 16:05";"04 gen 2011, 23:47";"La regina dei castelli di carta";"Larsson Stieg";G5;;;;
"26 gen 2011, 20:49";"26 gen 2011, 20:50";"La Repubblica";"Platone";Cer;2;;;
"24 ott 2010, 15:01";"24 ott 2010, 15:01";"La riforma sanitaria";"Beringuer G. Scarpa S.";J2;;;;
"24 ott 2010, 16:30";"24 ott 2010, 16:31";"La riva degli innocenti";"Kaldwell Taylor";J5;;;;
"04 gen 2011, 15:28";"04 gen 2011, 23:47";"La rivincita di Yanez";"Salgari Emilio";G3;;;;
"28 ott 2010, 23:26";"28 ott 2010, 23:41";"La rivolta antiautoritaria";"Rivista anarchica";A4;;;;
"01 nov 2010, 15:46";"14 giu 2016, 17:27";"La rivolta degli scrittori sovietici";"Horia Vintila";"crt1";;;;
"23 ott 2010, 17:10";"23 ott 2010, 17:46";"La rivolta dei soldati";"Kirst Hans Hellmut";L1;;;;
"01 nov 2010, 15:39";"01 nov 2010, 15:39";"La rivolta del caporale Asch";"Kirst Hans H.";K1;;;;
"19 gen 2011, 18:19";"28 gen 2011, 17:15";"La rivoluzione russa";"Luxemburg Rosa";Cer;;;;
"05 gen 2011, 11:41";"28 gen 2011, 17:15";"La rivoluzione russa";"Luxemburg Rosa";Cer;;;;
"24 ott 2010, 14:21";"14 giu 2016, 17:27";"La rizzagliata";"Camilleri Andrea";T3;;;;
"04 gen 2011, 14:59";"14 giu 2016, 17:27";"La roccia di Brighton";"Greene Graham";D4;;;;
"27 dic 2010, 12:21";"03 gen 2011, 13:33";"La Sacra Bibbia";"Aa. Vv.";Cer;;;;
"01 nov 2010, 15:40";"01 nov 2010, 15:40";"La sacra giraffa";"De Madariaga Salvador";K1;;;;
"24 ott 2010, 12:19";"24 ott 2010, 12:19";"La saga di Earthsea";"Le Guin Ursula";O1;;;;
"18 gen 2011, 19:24";"28 gen 2011, 17:15";"La santa rossa";"Steinbeck John";Cer;;;;
"01 nov 2010, 16:36";"01 nov 2010, 16:36";"La sardegna";"Racheli Gin";K5;;;;
"23 ott 2010, 18:10";"23 ott 2010, 18:11";"La scatola rossa";"Stout Rex";L3;;;;
"30 gen 2011, 15:39";"05 feb 2011, 21:25";"La scimmia in calzoni";"Williams Duncan";E1;;;;
"01 nov 2010, 15:47";"14 giu 2016, 17:27";"La scogliera degli scorpioni";"Williams Charles";"crt1";;;;
